radio,mcc,mnc,area,cid,lon,lat,range
UMTS,605,1,10002,69736,10.326461791992001,36.880416870117,1000
GSM,605,1,55602,60635,10.488510131836,33.346939086914,1000
UMTS,605,1,4001,11316482,10.762482,34.801254,1000
UMTS,605,1,10002,67850,10.327651,36.881642,1000
UMTS,605,1,10002,66715,10.326461791992001,36.880416870117,1000
UMTS,605,1,10004,67326,10.268555,36.862335,1000
UMTS,605,1,22101,7355962,9.8169708251953,37.258071899414,1000
UMTS,605,1,22101,7374673,9.8169708251953,37.258071899414,1000
UMTS,605,1,22203,155812,10.746688842772999,36.442337036133,1000
LTE,605,1,10017,33028,10.163040161132999,36.829605102539,1000
UMTS,605,1,44102,33521934,10.393753051757999,35.442581176758,1000
GSM,605,1,10004,2221,10.305176,36.850205,1000
UMTS,605,1,10004,66151,10.351181030273,36.870803833008,1000
UMTS,605,1,10004,66148,10.332637,36.851579,2700
UMTS,605,1,10002,67341,10.314102172852,36.857070922852,1000
UMTS,605,1,55501,32874055,11.040161,35.399597,1000
UMTS,605,1,10002,68846,10.314102172852,36.857070922852,1000
UMTS,605,1,10002,69996,10.314102172852,36.858444213867,1000
GSM,605,1,10004,2115,10.351181030273,36.870803833008,1000
UMTS,605,1,22102,7355294,9.7963714599609,37.155075073242,1000
GSM,605,1,22102,17391,9.8032379150391,37.152328491211,1000
UMTS,605,1,22102,7356105,9.8650360107422,37.12760925293,1000
UMTS,605,1,22202,170815,10.614852905273,36.398391723633,1000
GSM,605,1,10001,1864,10.176773071289,36.793899536133,1000
LTE,605,1,10001,33798,10.164413452148,36.799392700195,1000
UMTS,605,1,22102,7355880,9.7798919677734,37.112503051758,1000
GSM,605,1,10015,12741,10.040131,36.749954,1000
UMTS,605,1,10013,141444,10.305862426757999,36.734848022461,1000
UMTS,605,1,55306,33535646,10.79475402832,34.757308959961,1000
UMTS,605,1,55306,33534771,10.79475402832,34.757308959961,1000
UMTS,605,1,10004,66847,10.275650024414,36.862564086914,1000
UMTS,605,1,10015,7331299,10.010604858398,36.763687133789,1000
GSM,605,1,33401,30105,9.3679046630859,36.08528137207,1000
GSM,605,1,10011,716,10.136947631836,36.795272827148,1000
UMTS,605,1,44301,168598,9.535446,35.104865999999994,1000
UMTS,605,1,55602,33549534,10.822219848633,33.515853881836,1000
UMTS,605,1,44301,168595,9.535446,35.105251,1000
GSM,605,1,10003,9215,10.244064331055,36.868057250977,1000
UMTS,605,1,55602,33549556,10.488510131836,33.346939086914,1000
UMTS,605,1,55602,33550768,10.671157836914,33.438949584961,1000
GSM,605,1,55701,58183,10.095748901367001,33.852310180664,1000
LTE,605,1,10014,212993,10.175399780273,36.859817504883,1000
LTE,605,1,10002,35588,10.290756,36.901016,1000
LTE,605,1,10003,71685,10.293502807617001,36.918869018555,1000
LTE,605,1,10002,31236,10.322341918945,36.888656616211,1000
UMTS,605,1,22102,7355332,9.8169708251953,37.152328491211,1000
UMTS,605,1,55101,33539456,8.7952423095703,34.420852661133,1000
UMTS,605,1,55501,32875258,11.122970581055,35.233840942383,1000
UMTS,605,1,22101,7356122,9.8183441162109,37.258071899414,1000
UMTS,605,1,44301,168830,9.6508026123047,35.056686401367,1000
LTE,605,1,10005,259073,10.227584838867001,36.755447387695,1000
LTE,605,1,10005,264964,10.250930786132999,36.752700805664,1000
LTE,605,1,55901,1411842,7.883377075195299,33.872909545898,1000
GSM,605,1,55701,57544,10.03532409668,33.914108276367,1000
UMTS,605,1,55901,33540999,8.0701446533203,34.023971557617,1000
UMTS,605,1,55901,33544136,7.8902435302734,33.870162963867,1000
UMTS,605,1,55701,33547048,10.068283081055,33.889389038086,1000
UMTS,605,1,55701,33546594,9.9872589111328,34.05143737793,1000
UMTS,605,1,10005,119708,10.566787719727,36.814498901367,1000
UMTS,605,1,55901,33544041,7.8902435302734,33.870162963867,1000
GSM,605,1,33101,22552,9.3157196044922,36.704635620117,1000
UMTS,605,1,33101,7365042,9.1989898681641,36.719741821289,1000
GSM,605,1,44201,35282,8.8515472412109,35.167922973633,1000
UMTS,605,1,44301,168636,9.492678,35.038441,1000
UMTS,605,1,10005,75664,10.228271,36.751328,1000
UMTS,605,1,10005,77811,10.228958129882999,36.751327514648,1000
UMTS,605,1,33301,7367719,8.9627838134766,36.273422241211,1000
UMTS,605,1,10005,77733,10.22346496582,36.76643371582,1000
UMTS,605,1,55601,33549069,10.99250793457,33.80973815918,1000
UMTS,605,1,10002,67681,10.316848754882999,36.887283325195,1000
UMTS,605,1,10002,71386,10.326461791992001,36.880416870117,1000
UMTS,605,1,10002,72580,10.31135559082,36.879043579102,1000
UMTS,605,1,10002,71206,10.316848754882999,36.887283325195,1000
UMTS,605,1,10015,7287655,9.679642,37.045899,1000
GSM,605,1,22102,15274,9.7963714599609,37.155075073242,1000
UMTS,605,1,55302,33534568,10.723342895507999,34.727096557617,1000
UMTS,605,1,10013,143243,10.312728881836,36.733474731445,1000
UMTS,605,1,22102,7355303,9.7963714599609,37.155075073242,1000
UMTS,605,1,55306,33535584,10.763855,34.760742,1000
UMTS,605,1,4001,11336194,10.752182006836,34.769668579102,1000
UMTS,605,1,4001,11320321,10.756301879883,34.78889465332,1000
UMTS,605,1,4001,11315715,10.723342895507999,34.733963012695,1000
UMTS,605,1,4001,11441665,10.759048461914,34.799880981445,1000
GSM,605,1,33301,27534,8.7169647216797,36.178665161133,1000
UMTS,605,1,33301,7367684,8.7924957275391,36.287155151367,1000
UMTS,605,1,55302,33534076,10.709609985352,34.727096557617,1000
UMTS,605,1,55301,33534245,10.764541625977001,34.749069213867,1000
LTE,605,1,10004,53510,10.253677368164,36.861190795898,1000
UMTS,605,1,55301,33535451,10.763168334961,34.757308959961,1000
GSM,605,1,55304,47182,10.130081176757999,34.372787475586,1000
GSM,605,1,55601,60025,10.868911743164,33.837203979492,1000
UMTS,605,1,44301,168599,9.6549224853516,35.058059692383,1000
GSM,605,1,44301,37572,9.6013641357422,35.075912475586,1000
UMTS,605,1,44301,168604,9.4722747802734,35.03059387207,1000
UMTS,605,1,44301,168640,9.4722747802734,35.03059387207,1000
UMTS,605,1,22101,7355207,9.8760223388672,37.277297973633,1000
UMTS,605,1,55703,118085,8.973083,33.703995,1000
UMTS,605,1,55204,32870778,10.699996948242001,35.707626342773,1000
LTE,605,1,10017,10244,10.146560668945,36.826858520508,1000
LTE,605,1,10017,64517,10.142138,36.821895,1000
UMTS,605,1,10004,66098,10.309982299805,36.85432434082,1000
UMTS,605,1,55202,32876459,10.95817565918,35.641708374023,1000
GSM,605,1,55202,42933,10.95817565918,35.641708374023,1000
GSM,605,1,10019,7031,10.116348266602,36.837844848633,1000
UMTS,605,1,10017,7274986,10.138320922852,36.830978393555,1000
UMTS,605,1,22204,149609,10.506362915039,36.587905883789,1000
UMTS,605,1,10019,7275321,10.116348266602,36.837844848633,1000
GSM,605,1,55541,40102,11.040573120117,35.505752563477,1000
UMTS,605,1,55203,32876286,10.753555297852001,35.625228881836,1000
GSM,605,1,22101,15173,9.875107,37.269516,1000
GSM,605,1,55101,50081,8.7815093994141,34.435958862305,1000
GSM,605,1,55101,50423,8.7938690185547,34.420852661133,1000
UMTS,605,1,55101,33539396,8.7732696533203,34.427719116211,1000
UMTS,605,1,22011,7365532,8.6785125732422,36.771926879883,1000
UMTS,605,1,22011,7365542,8.6785125732422,36.771926879883,1000
UMTS,605,1,22011,7365362,8.6785125732422,36.771926879883,1000
GSM,605,1,22011,25331,8.6785125732422,36.771926879883,1000
GSM,605,1,22011,25335,8.6785125732422,36.771926879883,1000
GSM,605,1,22011,25473,8.6785125732422,36.771926879883,1000
GSM,605,1,22011,25332,8.6785125732422,36.771926879883,1000
UMTS,605,1,33011,7294739,9.9034881591797,36.373672485352,1000
UMTS,605,1,55203,32876650,10.771408081055,35.63346862793,1000
GSM,605,1,55303,40643,10.647811889648,35.229721069336,1000
GSM,605,1,33101,22861,9.198075,36.724778,1841
UMTS,605,1,10001,70849,10.180718,36.800898,1000
UMTS,605,1,4001,11335429,10.764541625977001,34.793014526367,1000
UMTS,605,1,4001,11335425,10.764541625977001,34.793014526367,1000
GSM,605,1,55702,57721,9.9900054931641,33.53645324707,1000
UMTS,605,1,10020,72316,10.197372,36.828918,1000
UMTS,605,1,55501,32874083,11.052932739258,35.509872436523,1000
UMTS,605,1,10017,7276582,10.132828,36.835785,1000
UMTS,605,1,10004,67312,10.26741027832,36.862564086914,1000
UMTS,605,1,10017,7276836,10.132827758789,36.836471557617,1000
UMTS,605,1,22203,153272,10.720596313477,36.454696655273,1000
UMTS,605,1,22203,148937,10.723342895507999,36.454696655273,1000
UMTS,605,1,22203,148694,10.680770874023,36.427230834961,1000
UMTS,605,1,22203,148936,10.721969604492001,36.454696655273,1000
UMTS,605,1,22203,156052,10.717849731445,36.44645690918,1000
UMTS,605,1,22203,150042,10.704116821289,36.439590454102,1000
UMTS,605,1,33101,7362857,9.5121002197266,36.581039428711,1000
UMTS,605,1,33101,7363042,9.4104766845703,36.543960571289,1000
UMTS,605,1,10005,65883,10.20149230957,36.755447387695,1000
UMTS,605,1,10005,75847,10.215225219727,36.774673461914,1000
UMTS,605,1,10001,72367,10.17951965332,36.799392700195,1000
UMTS,605,1,4001,11386882,10.730209350586,34.793014526367,1000
UMTS,605,1,4001,11328513,10.72883605957,34.793014526367,1000
UMTS,605,1,22202,170463,10.537768,36.370605,1000
LTE,605,1,22202,450561,10.610733032227,36.409378051758,1000
LTE,605,1,22203,451076,10.700684,36.438217,1000
LTE,605,1,22203,451073,10.701370239257999,36.438217163086,1000
LTE,605,1,22203,451083,10.701370239257999,36.438217163086,1000
GSM,605,1,55306,46683,10.796127319336,34.758682250977,1000
UMTS,605,1,55702,33548190,10.289841,33.614731,1000
UMTS,605,1,55702,33549912,10.25505065918,33.565292358398,1000
UMTS,605,1,55601,33549915,10.206985473632999,33.521347045898,1000
UMTS,605,1,10014,7288886,10.120469,36.835785,1471
UMTS,605,1,10006,70459,10.180892944336,36.813125610352,1000
UMTS,605,1,10014,7282354,10.161666870117001,36.852951049805,1000
GSM,605,1,55301,45172,10.745315551758,34.75456237793,1000
UMTS,605,1,4001,473051,10.730209350586,34.793014526367,1000
UMTS,605,1,55501,32874049,11.040573120117,35.400009155273,1000
UMTS,605,1,55701,33546927,10.097742,33.857566,1000
UMTS,605,1,10020,67487,10.196457,36.829605,1000
GSM,605,1,55541,40301,11.034393,35.505066,1000
UMTS,605,1,44301,170083,9.54918,35.098572999999995,1611
GSM,605,1,10006,2866,10.185012817382999,36.809005737305,1000
GSM,605,1,22103,8971,10.07926940918,36.944961547852,1000
GSM,605,1,33011,20081,10.180892944336,36.384658813477,1000
GSM,605,1,10018,2232,10.202865600586,36.716995239258,1000
GSM,605,1,55304,46164,9.8938751220703,34.625473022461,1000
UMTS,605,1,10018,133310,10.202865600586,36.716995239258,1000
UMTS,605,1,10019,7287110,10.09162902832,36.818618774414,1000
GSM,605,1,22011,25261,8.7320709228516,36.557693481445,1000
UMTS,605,1,44301,168635,9.493444,35.037884000000005,1000
UMTS,605,1,44301,168706,9.4969940185547,35.044326782227,1000
UMTS,605,1,44301,168633,9.493149,35.038559,1000
UMTS,605,1,55203,32876686,10.765914916992,35.638961791992,1000
GSM,605,1,10017,374,10.168533325195,36.81999206543,1000
UMTS,605,1,22203,170605,10.731582641602,36.450576782227,1000
UMTS,605,1,22103,7355513,10.120468139648,37.218246459961,1000
GSM,605,1,22103,16042,10.119094848632999,37.218246459961,1000
GSM,605,1,55302,46481,10.710983276367001,34.73258972168,1000
UMTS,605,1,55901,33546300,8.4477996826172,33.94157409668,1000
UMTS,605,1,10019,7282066,10.098148,36.844343,1000
GSM,605,1,22101,15341,9.8622894287109,37.296524047852,1000
UMTS,605,1,22101,7355206,9.8732757568359,37.282791137695,1000
UMTS,605,1,22101,7355203,9.8760223388672,37.282791137695,1000
UMTS,605,1,22101,7374774,9.8746490478516,37.282791137695,1000
UMTS,605,1,55101,33538960,8.7856292724609,34.433212280273,1000
GSM,605,1,22202,17729,10.617599487305,36.398391723633,1000
UMTS,605,1,22011,7365505,8.6785125732422,36.771926879883,1000
GSM,605,1,33011,22491,10.054082,36.079791,5079
UMTS,605,1,10015,7287766,9.9323272705078,36.851577758789,1000
UMTS,605,1,55201,32876059,10.821057,35.769424,1000
UMTS,605,1,10015,7287656,9.9323272705078,36.851577758789,1000
UMTS,605,1,10017,7295386,10.145339,36.827845,1000
GSM,605,1,33011,21333,10.087509155273,36.114120483398,1000
GSM,605,1,10011,925,10.09928,36.750543,1000
UMTS,605,1,55301,33534281,10.745315551758,34.755935668945,1000
GSM,605,1,10003,9791,10.23307800293,36.877670288086,1000
UMTS,605,1,22101,7374674,9.8183441162109,37.258071899414,1000
GSM,605,1,55203,43111,10.749435424805,35.625228881836,1000
UMTS,605,1,55602,33549605,10.492630004882999,33.351058959961,1000
UMTS,605,1,55501,32873769,11.122970581055,35.233840942383,1000
UMTS,605,1,44301,168632,9.493947,35.040141,1000
UMTS,605,1,10004,68128,10.268783569336,36.855697631836,1000
UMTS,605,1,55101,33539107,8.1800079345703,34.389266967773,1000
GSM,605,1,55901,55082,8.1237030029297,33.914108276367,1000
LTE,605,1,55901,1409281,8.1223297119141,33.920974731445,1000
LTE,605,1,55901,1408515,8.1223297119141,33.920974731445,1000
LTE,605,1,55901,1410819,7.9396820068359,34.321975708008,1000
LTE,605,1,55901,1410307,8.1209564208984,33.920974731445,1000
LTE,605,1,55901,1410821,8.1209564208984,33.915481567383,1000
LTE,605,1,10002,2830,10.323715209961,36.869430541992,1000
LTE,605,1,55901,1408518,8.1237030029297,33.920974731445,1000
UMTS,605,1,44301,168637,9.4956207275391,35.034713745117,1000
UMTS,605,1,10003,73688,10.26741027832,36.877670288086,1000
UMTS,605,1,10015,7287247,10.015,36.757034,1000
UMTS,605,1,55303,33535917,10.77278137207,34.795761108398,1000
UMTS,605,1,10018,133763,10.186386108398,36.749954223633,1000
UMTS,605,1,55304,33536143,10.130081176757999,34.372787475586,1000
UMTS,605,1,55501,32875987,11.122970581055,35.233840942383,1000
UMTS,605,1,10018,135262,10.180892944336,36.745834350586,1000
UMTS,605,1,10015,7287426,10.009231567382999,36.752700805664,1000
GSM,605,1,55101,50426,8.7924957275391,34.420852661133,1000
UMTS,605,1,55302,33513361,10.709609985352,34.727096557617,1000
GSM,605,1,10001,7364,10.178146362305,36.803512573242,1000
GSM,605,1,10004,553,10.301742553711,36.847457885742,1000
UMTS,605,1,10015,7287218,9.8485565185547,36.662063598633,1000
UMTS,605,1,44301,168740,9.8430633544922,34.580154418945,1000
UMTS,605,1,44301,171062,9.6109771728516,35.073165893555,1000
UMTS,605,1,44301,168692,9.5423126220703,35.097885131836,1000
UMTS,605,1,44301,168596,9.6109771728516,35.071792602539,1000
UMTS,605,1,33101,7362629,9.8485565185547,36.662063598633,1000
LTE,605,1,44301,962309,9.4887542724609,35.04020690918,1000
UMTS,605,1,44301,168625,9.4763946533203,35.034713745117,1000
UMTS,605,1,44301,170113,9.4695281982422,35.033340454102,1000
UMTS,605,1,44301,170144,9.481021,35.036247,1000
UMTS,605,1,44301,168623,9.4791412353516,35.036087036133,1000
UMTS,605,1,44301,168695,9.4612884521484,35.03059387207,1000
UMTS,605,1,44301,170103,9.4763946533203,35.034713745117,1000
UMTS,605,1,44301,170115,9.4654083251953,35.03059387207,1000
UMTS,605,1,44201,7375294,8.4381866455078,35.564804077148,1000
UMTS,605,1,44201,7376574,8.4381866455078,35.564804077148,1000
UMTS,605,1,55701,33546495,10.109481811523,33.886642456055,1000
UMTS,605,1,44301,168852,9.4901275634766,35.04020690918,1000
UMTS,605,1,44301,168667,9.4887542724609,35.038833618164,1000
UMTS,605,1,55202,32870700,11.077651977539,35.507125854492,1000
UMTS,605,1,44301,168822,9.490688,35.037383,1351
UMTS,605,1,55202,32876474,11.077651977539,35.507125854492,1000
UMTS,605,1,55202,32876478,11.077651977539,35.507125854492,1000
GSM,605,1,10006,1716,10.180892944336,36.806259155273,1000
UMTS,605,1,22204,150309,10.581891,36.65176500000001,1980
UMTS,605,1,22202,155702,10.546188354492001,36.379165649414,1000
UMTS,605,1,10004,70979,10.310776,36.835333,1000
UMTS,605,1,44301,168724,9.3816375732422,35.224227905273,1000
UMTS,605,1,44301,168859,9.0767669677734,34.74494934082,1000
UMTS,605,1,44301,168876,9.1564178466797,34.869918823242,1000
UMTS,605,1,44301,170264,9.4145965576172,35.266799926758,1000
UMTS,605,1,44301,168719,9.4846343994141,35.372543334961,1000
UMTS,605,1,44301,168952,9.1825103759766,34.913864135742,1000
UMTS,605,1,44301,168962,9.1536712646484,34.865798950195,1000
UMTS,605,1,44301,169032,9.198362,34.924932,3666
UMTS,605,1,44301,169092,9.3898773193359,35.240707397461,1000
UMTS,605,1,44301,168917,9.2758941650391,35.041580200195,1000
UMTS,605,1,55901,33543906,8.1717681884766,33.999252319336,1000
UMTS,605,1,44301,170093,9.493587,35.038262,1000
UMTS,605,1,22101,7355151,9.856796,37.271805,1000
UMTS,605,1,10007,128097,10.459671020507999,32.980270385742,1000
GSM,605,1,33301,27662,8.3654022216797,36.212997436523,1000
UMTS,605,1,22101,7355106,9.8595428466797,37.280044555664,1000
GSM,605,1,55601,60091,10.995254516602001,33.80973815918,1000
UMTS,605,1,55303,33535483,10.739822387695,34.975662231445,1000
UMTS,605,1,22101,7355103,9.8595428466797,37.280044555664,1000
GSM,605,1,10014,7991,10.210416,36.882478000000006,2099
GSM,605,1,10004,976,10.257797241211,36.852951049805,1000
LTE,605,1,10022,25606,10.10124206543,36.795272827148,1000
UMTS,605,1,55501,32873944,10.82633972168,35.364303588867,1000
UMTS,605,1,10019,7282104,10.040817260742001,36.800765991211,1000
UMTS,605,1,10019,7282251,10.040817260742001,36.800765991211,1000
UMTS,605,1,22103,7374845,10.049057006836,37.240219116211,1000
UMTS,605,1,33301,7367609,8.7100982666016,36.174545288086,1000
GSM,605,1,55202,43023,10.80436706543,35.560684204102,1000
UMTS,605,1,55202,32876559,10.80436706543,35.560684204102,1000
UMTS,605,1,55602,33549933,10.491256713867001,33.345565795898,1000
UMTS,605,1,22201,149710,10.506362915039,36.587905883789,1000
UMTS,605,1,10020,72376,10.246810913086,36.836471557617,1000
GSM,605,1,55302,45674,10.724716186523,34.727096557617,1000
GSM,605,1,55302,45071,10.752182006836,34.735336303711,1000
UMTS,605,1,22011,7365100,8.754044,36.924362,1000
UMTS,605,1,55501,32874766,11.040573120117,35.400009155273,1000
GSM,605,1,44201,35222,8.6331939697266,35.345077514648,1000
UMTS,605,1,10006,70016,10.165786743164,36.804885864258,1000
UMTS,605,1,10021,142712,10.257797241211,36.723861694336,1000
UMTS,605,1,55203,32870928,10.759048461914,35.625228881836,1000
UMTS,605,1,55501,32874050,11.040573120117,35.400009155273,1000
UMTS,605,1,44102,33521499,10.101929,35.691146999999994,1000
GSM,605,1,22101,15121,9.859543,37.284851,1000
UMTS,605,1,22101,7355532,9.8581695556641,37.284164428711,1000
UMTS,605,1,22101,7355552,9.857106,37.28348,1000
UMTS,605,1,22011,7366643,8.7430572509766,36.957321166992,1000
UMTS,605,1,10021,142271,10.062789916992001,36.689529418945,1000
UMTS,605,1,10018,143379,10.205612182617001,36.733474731445,1000
GSM,605,1,10011,875,10.153885,36.799393,1000
GSM,605,1,10001,3166,10.153427124023,36.799392700195,1000
UMTS,605,1,10006,72306,10.164413452148,36.81037902832,1000
UMTS,605,1,10001,86246,10.180377,36.79501,1000
UMTS,605,1,10017,7274989,10.103988647461,36.821365356445,1000
UMTS,605,1,10006,68653,10.180892944336,36.811752319336,1000
GSM,605,1,55501,42451,11.121597290039,35.233840942383,1000
UMTS,605,1,55901,33540930,8.4477996826172,33.94157409668,1000
UMTS,605,1,22011,7365223,8.8254547119141,36.520614624023,1000
UMTS,605,1,44301,168891,9.382097,34.580159,4178
UMTS,605,1,10017,7278546,10.125046,36.823654,1000
UMTS,605,1,44301,168791,9.361724,34.61792,1918
UMTS,605,1,44102,33521416,10.105361938477,35.695266723633,1000
UMTS,605,1,10012,7278496,10.182266235352,36.825485229492,1000
UMTS,605,1,10015,7287217,9.988172,36.730271,2529
UMTS,605,1,10015,7287221,9.8485565185547,36.662063598633,1000
UMTS,605,1,10019,7276959,10.123617,36.829926,1000
UMTS,605,1,10019,7306298,10.096607,36.844316,1000
GSM,605,1,55203,43113,10.779647827147999,35.604629516602,1000
GSM,605,1,33011,20056,9.9501800537109,36.497268676758,1000
UMTS,605,1,44301,168638,9.493173,35.038094,1000
UMTS,605,1,44301,168892,9.4928741455078,35.038833618164,1000
UMTS,605,1,44102,33521703,9.5725250244141,35.431594848633,1000
UMTS,605,1,44102,33521639,10.04768371582,35.389022827148,1000
UMTS,605,1,44102,33521628,10.062789916992001,35.520858764648,1000
UMTS,605,1,44102,33521480,10.079308,35.823674,10727
UMTS,605,1,44102,33521711,10.141067504882999,35.785903930664,1000
UMTS,605,1,44102,33521482,10.091031,35.693099,1091
UMTS,605,1,44102,33521419,10.083389282227,35.696640014648,1000
UMTS,605,1,44301,169012,9.810761,34.864733,1000
UMTS,605,1,44102,33522979,9.9254608154297,35.615615844727,1000
UMTS,605,1,44102,33521862,9.849882,35.597506,1266
UMTS,605,1,44102,33522987,10.042190551757999,35.546951293945,1000
UMTS,605,1,44102,33521850,10.039443969727,35.173416137695,1000
UMTS,605,1,55703,118142,9.0149688720703,33.434829711914,1000
UMTS,605,1,44102,33522306,10.029830932617001,35.092391967773,1000
UMTS,605,1,44102,33521847,10.03532409668,35.158309936523,1000
UMTS,605,1,44102,33521638,10.046310424805,35.378036499023,1000
UMTS,605,1,44102,33521581,10.06965637207,35.671920776367,1000
UMTS,605,1,44102,33521851,10.024337768555,35.089645385742,1000
UMTS,605,1,55703,118147,9.0245819091797,33.45817565918,1000
UMTS,605,1,44102,33523842,10.073776245117001,35.691146850586,1000
UMTS,605,1,44301,168757,9.790729,34.860785,1000
UMTS,605,1,44102,33521848,10.022964477539,35.069046020508,1000
UMTS,605,1,44102,33521776,9.9282073974609,35.615615844727,1000
UMTS,605,1,55702,33547486,9.9776458740234,34.279403686523,1000
UMTS,605,1,44102,33521859,9.8567962646484,35.593643188477,1000
UMTS,605,1,55703,118139,8.9984893798828,33.44856262207,1000
UMTS,605,1,44102,33521797,10.061416625977,35.442581176758,1000
UMTS,605,1,44102,33521786,10.064163208007999,35.43571472168,1000
UMTS,605,1,55703,118152,9.0245819091797,33.455429077148,1000
UMTS,605,1,44102,33522256,10.051803588867001,35.584030151367,1000
UMTS,605,1,55703,120537,8.968406,33.706097,1000
UMTS,605,1,44301,168762,9.791442,34.858727,1000
UMTS,605,1,44102,33522036,10.066909790039,35.610122680664,1000
UMTS,605,1,44301,170233,9.8135,34.863532,4065
UMTS,605,1,44102,33521766,9.8567962646484,35.588150024414,1000
UMTS,605,1,44102,33523856,10.04768371582,35.390396118164,1000
UMTS,605,1,44102,33523850,10.06965637207,35.673294067383,1000
UMTS,605,1,44301,168754,9.788407,34.857686,1000
UMTS,605,1,55703,118178,9.0108489990234,33.56803894043,1000
UMTS,605,1,44102,33521787,9.9309539794922,35.616989135742,1000
UMTS,605,1,44301,168759,9.812414,34.853811,24214
UMTS,605,1,44102,33521627,10.053176879882999,35.53596496582,1000
UMTS,605,1,44102,33521716,10.120468139648,35.761184692383,1000
UMTS,605,1,44102,33521432,10.05729675293,35.662307739258,1000
UMTS,605,1,44102,33522296,10.03532409668,35.178909301758,1000
UMTS,605,1,44102,33522356,10.06965637207,35.676040649414,1000
UMTS,605,1,44102,33521792,9.9213409423828,35.614242553711,1000
UMTS,605,1,55703,118426,9.0135955810547,33.434829711914,1000
UMTS,605,1,55702,33535092,9.8169708251953,34.275283813477,1000
UMTS,605,1,44102,33521822,10.062789916992001,35.663681030273,1000
UMTS,605,1,44102,33521933,10.065536499023,35.47966003418,1000
UMTS,605,1,55702,33513649,9.8677825927734,34.257431030273,1000
UMTS,605,1,44102,33523866,10.049057006836,35.393142700195,1000
UMTS,605,1,44102,33522346,10.051803588867001,35.660934448242,1000
UMTS,605,1,44102,33521791,9.9185943603516,35.612869262695,1000
UMTS,605,1,44301,170234,9.788562,34.857361,1000
UMTS,605,1,44102,33523823,9.5299530029297,35.410995483398,1000
UMTS,605,1,55702,33518286,9.8238372802734,34.269790649414,1000
UMTS,605,1,44102,33521756,9.9268341064453,35.615615844727,1000
UMTS,605,1,55703,118149,9.0245819091797,33.455429077148,1000
UMTS,605,1,44102,33522216,10.03532409668,35.559310913086,1000
UMTS,605,1,44102,33522226,9.8567962646484,35.58952331543,1000
UMTS,605,1,55702,33513648,9.9240875244141,34.262924194336,1000
UMTS,605,1,55702,33535089,9.8348236083984,34.264297485352,1000
GSM,605,1,55702,57922,9.7716522216797,34.272537231445,1000
GSM,605,1,55702,46193,9.7881317138672,34.272537231445,1000
GSM,605,1,44102,32732,10.066909790039,35.494766235352,1000
GSM,605,1,44301,37686,9.8650360107422,34.882278442383,1000
GSM,605,1,44102,33061,10.031204223632999,35.277786254883,1000
GSM,605,1,44301,37822,9.8664093017578,34.882278442383,1000
GSM,605,1,44102,32751,10.032577514648,35.328598022461,1000
GSM,605,1,44102,32953,10.036697387695,35.200881958008,1000
GSM,605,1,55702,57921,9.7716522216797,34.272537231445,1000
GSM,605,1,44102,33083,10.033950805664,35.222854614258,1000
GSM,605,1,44102,33031,10.068283081055,35.496139526367,1000
GSM,605,1,44301,37825,9.8677825927734,34.885025024414,1000
GSM,605,1,44102,33062,10.032577514648,35.244827270508,1000
GSM,605,1,55702,38971,9.8004913330078,34.272537231445,1000
GSM,605,1,44102,33991,10.032577514648,35.321731567383,1000
GSM,605,1,33401,30292,10.032577514648,35.327224731445,1000
GSM,605,1,44102,34001,10.029830932617001,35.273666381836,1000
GSM,605,1,55202,42855,10.896493,35.633602,1000
UMTS,605,1,10022,7288386,10.090255737305,36.807632446289,1000
LTE,605,1,10012,222470,10.169394,36.836395,1000
LTE,605,1,10017,20485,10.157091,36.832386,1000
UMTS,605,1,10011,7276705,10.108108520507999,36.771926879883,1000
UMTS,605,1,22202,170475,10.645065307617001,36.408004760742,1000
GSM,605,1,55603,60312,11.062545776367,33.487014770508,1000
UMTS,605,1,22101,7356084,9.8609161376953,37.275924682617,1000
GSM,605,1,22101,15122,9.8609161376953,37.275924682617,1000
UMTS,605,1,22101,7374714,9.8732757568359,37.270431518555,1000
UMTS,605,1,22101,7355192,9.8705291748047,37.273178100586,1000
UMTS,605,1,22011,7367505,8.754553999999999,36.514096,1758
LTE,605,1,10014,204801,10.171967,36.864624,1000
UMTS,605,1,55501,32874053,11.040573120117,35.400009155273,1000
UMTS,605,1,10015,7280116,10.075149536132999,36.782913208008,1000
UMTS,605,1,10015,7276552,10.072402954102,36.782913208008,1000
LTE,605,1,55301,1157381,10.754928588867,34.749069213867,1000
UMTS,605,1,55702,33546739,10.264663696289,33.701248168945,1000
GSM,605,1,33011,21332,10.060043334961,36.110000610352,1000
UMTS,605,1,55302,33513710,10.61897277832,34.812240600586,1000
UMTS,605,1,44301,168897,9.851363,34.889493,6770
UMTS,605,1,44301,168928,9.6027374267578,34.604873657227,1000
GSM,605,1,10005,10441,10.275650024414,36.74446105957,1000
GSM,605,1,10005,10443,10.249778,36.739944,1000
UMTS,605,1,55301,33527859,10.759048461914,34.73258972168,1000
UMTS,605,1,44301,168594,9.5230865478516,35.082778930664,1000
UMTS,605,1,44301,168622,9.5299530029297,35.092391967773,1000
GSM,605,1,10016,8283,10.200119018555,36.86393737793,1000
GSM,605,1,10006,2574,10.186386,36.817932,1000
UMTS,605,1,55203,32876655,10.779647827147999,35.604629516602,1000
GSM,605,1,44102,33082,10.393753051757999,35.442581176758,1000
